ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772257664,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6461232604373708,-0.23800079333597363,0.2385685884691807,0.0,54.98721227621486,1,1,1
1772257675,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6161184537414274,-0.03973378364954366,0.06958250497017127,5.88235294117647,54.98721227621486,1,1,1
1772257686,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6251860672819264,0.16898608349900943,0.16898608349900943,16.666666666666664,70.33805888767725,1,1,0
1772257697,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5057516858389631,0.06946511858687336,0.25801329760840885,25.0,70.33805888767725,1,1,0
1772257708,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.46873441707391533,-0.496179418477733,0.757953525481206,29.411764705882355,69.95661605206082,1,1,1
1772257719,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.55871495560212,-0.6147744174516592,0.6386588164853768,11.11111111111111,66.01842374616176,1,1,1
2026-02-28 05:48:46,BARDUSDC,BUY_FILLED,BUY,9.2,1.0092,MOM,,major,0,0.2881844380403582,0.3590306173332052,0.4191198483185292,22.22222222222222,67.04781704781712,1,1,1
2026-02-28 05:50:02,BARDUSDC,SELL_FILLED,SELL,9.2,1.0293,TP,0.18492000000000006,major,0,,,,,,,,
1772257812,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.32035724686924383,1.2383292383292328,1.2383292383292328,46.42857142857143,74.64285714285728,1,1,1
2026-02-28 05:50:18,BARDUSDC,BUY_FILLED,BUY,9.2,1.0368000000000002,MOM,,major,0,0.3290110315463371,1.2640862322391118,1.3037937457112136,46.42857142857143,74.64285714285728,1,1,1
2026-02-28 05:50:57,BARDUSDC,SELL_FILLED,SELL,9.2,1.0466,TRAIL,0.09015999999999823,major,0,,,,,,,,
1772257867,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7554748015683291,0.35508637236084806,1.2284069097888601,23.076923076923077,73.43311506080461,1,1,0
2026-02-28 05:51:14,BARDUSDC,BUY_FILLED,BUY,9.1,1.0542,MOM,,major,0,0.19958182854970452,0.5350659277661045,0.8820709491850525,23.076923076923077,73.43311506080461,1,1,0
2026-02-28 05:54:14,BARDUSDC,SELL_FILLED,SELL,9.1,1.0454,STOP,-0.08007999999999926,major,0,,,,,,,,
1772258084,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5254107756973692,0.3739572346341945,0.3739572346341945,48.717948717948715,68.05293005671084,1,1,1
2026-02-28 05:54:49,BARDUSDC,BUY_FILLED,BUY,9.0,1.0523,MOM,,major,0,0.35285142094221217,0.4117590730632932,0.46948356807510816,51.42857142857142,68.05293005671084,1,1,1
2026-02-28 05:55:41,BARDUSDC,SELL_FILLED,SELL,9.0,1.0430000000000001,STOP,-0.08369999999999878,major,0,,,,,,,,
1772258171,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3911094152437272,0.15286137384160178,0.8465608465608386,46.15384615384615,65.53846153846152,1,1,0
1772258182,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.35181135304742933,1.1736411736411723,1.346801346801348,57.14285714285714,68.12144212523717,1,1,1
2026-02-28 05:56:27,BARDUSDC,BUY_FILLED,BUY,8.9,1.0554999999999999,MOM,,major,0,0.3613197679946777,0.8244655354232734,0.9970280893490737,54.166666666666664,68.12144212523717,1,1,1
2026-02-28 05:59:17,BARDUSDC,SELL_FILLED,SELL,8.9,1.0608,TRAIL,0.04717000000000073,major,0,,,,,,,,
